CASO_ID,MERCADO_ANALISTA,DESCRIPCION_CIUDADANO,PETICION_CIUDADANO
474890,APIA -Reclamo Seguros ,"BCI Seguros denegó el siniestro que presenté con el siguiente número: Nº XX. Dicho siniestro ocurrió en la Laguna de Aculeos al rededor de las 20.00 hrs. Lo sucedido fue que estaba intentado estacionar el automóvil y había un tronco seco en el pasto, el cual no vi y dañé el parachoques delantero, el mismo quedó suelto y abollado. Al intentar sacar el auto del tronco, retrocedí golpeando levemente la reja del recinto con el parachoques trasero. Al no tener éxito en liberar el auto del tronco, tuve que levantarlo con las herramientas, demorando más de lo estimado, unas 4 horas. Al ver el auto como quedó, no me pareció seguro mover el vehículo, ya que no sabía si había daño interno o de motor. Por lo que esperé al día siguiente que mi padre XX  acudiera en ayuda y ver si podía mover el auto. Al ver que podía ser seguro acudí inmediatamente a la comisaría a realizar la constancia del hecho, lo cual no le pareció al liquidador de seguros BCI, rechazando el siniestro. 




",Reparar daños del vehículo ocurridos en el siniestro Nº XX
373857,Reclamo Valores,"Envia Complemento sobre Reclamo N°373689, presentado hoy 26/02/2014 y denuncia hechos.",Dar curso al traspaso de acciones y entregar Certificado de Dominio correspondiente.
599855,APIA -Reclamo Seguros ,"con fecha 29 de Marzo fui desvinculada de mi trabajo, por lo que acudi a las oficinas del Banco Santader Banefe,para dar curso  a mi seguro de cesantia,lleve con fecha 8 de Marzo fotocopia de mi carnet de identidad, la copia de mi finiquito legalizado ante notario, y mis cotizaciones la ejecutiva reviso la documentacion entregada y dijo que estaba todo en orden.Fui a cancelar el mes de Abril, y me dicen que debo Marzo,llame al seguro y comentan que todo esta en orden pero que esta rechazado,que es por el timbre del notario que no esta muy claro.Admirada quede ya que nunca me llego ninguna notificacion del rechazo como para haber enmendado la supuesta falla del timbre,a lo que tambien me admira dado que el mismo dia entregue las copias del finiquito con el mismo notario a dos entidades bancarias,y solo me rechazan la del seguro del Banco Santander Banefe.",Que se elimine deuda del mes de marzo con su respectivos intereses por la validación del seguro del mes correspondiente. 
647602,APIA -Reclamo Seguros ,desde que contrate seguro hace un año a través de PAC e tenido problemas con el cobro en dicho medio de pago o no lo cobran y cuando lo cobran es de 2 cuotas juntas e cambiado la tarjeta en 2 oportunidades para regularizar y aun persisten las molestias ahora nuevamente me llega un mail el cual indica que yo tengo que pagar 2 cuotas nuevamente a travez de webpay quiero realizar el pago y sorpresa el boton no funciona le solicito a compañia que solucione el tema y me deriban de un anexo a otro nadie se hace responsable y menos en ayudar a regularizar el pago tampoco me dan la alternativa de transferencia electronica que ellos solo cobran a travez de pac y yo ya no quiero mas pac deseo un cupon mes a mes en mi mail asi yo pago por transferencia electronica y me olvido del molesto inconveniente que no cobren de 2 cuotas juntas comprenderan que estar pagando 58512  cada 2 meses me desordena en mis pagos ya que cuento con que mi seguro sale 29 mil mensual y lo pago en la visa que ellos poseen.,solicito que por mail me envien estado de cuenta para pagar a travez de transferencia electronica mes a mes y asi me olvido de los problemas que ellos mismos me ocasionan al no realizar el cobro del seguro en mi tarjeta si no poseen el servicio que lo indiquen y me cambio de compañia adjunto mail enviado cada dos meses
539877,APIA -Reclamo Seguros ,"Hace mas de un mes presente antecedentes para ser efectivo un seguro de cesantia por la compra de un auto a MITSUI, la aseguradora MESOS (ACE) quien recibio todos los antecedentes requeridos previa consulta telefonica; copia cedula de identidad, copia de finiquito legalizada ante notario, certificado de AFP. Con estos documentos se comenzo a tramitar la gestion del seguro de cesantia en MESOS (ACE) a la fecha solo he tenido excusas y la dilataciòn del tramite, me han pedido dos veses actualizar las cotizaciones y las he enviado, luego me pidio lo mismo otra entidad (siniestros Chile)tambien los envie y ahora con todo en tiempo que ha pasado ya estoy con vencimiento de cuota y no tengo resoluciòn.
favor interceder en esta gestion. cualquier comentario favor indicar, gracias.
atte.

XX","Solicito a la brevedad resoluciòn de la gestion del seguro para ser efectivo y entregar el servicio que se contrato.
cancelaciòn de las cuotas correspondientes consideradas del momento de la cesantia del asegurado."
577503,Reclamo Valores,"Estimados, según documentos adjuntos.
Existe una empresa llamada FONDO NORTE, quien capta clientes para BE CAPITAL INVERSIONES.
El tema es que estas personas están haciendo contratos con la gente para que invierta con ellos sus ahorros.
El caso nuestro y varios otros, es que hoy no quieren devolver el capital que queda, ya que según sus reportes los fondos están a la baja hace meses.
Nosotros invertimos $3.000.000.- tres millones de pesos, de los cuales y según información entregada por XX, hoy dicho monto es de 2.089.789.- según lo informado el viernes pasado (19 de febrero 2016).
Enviamos una carta formal y vía telefónica de la devolución de dicho monto, según contrato (número séptimo), pero el ejecutivo nos informa que no tiene el dinero para devolución",Devolución de la diferencia del capital inicial de $2.089.789.- asumiendo la perdida de capital inicial invertido de $3.000.000.-
333371,APIA -Reclamo Seguros ,"EL DIA 10 DE SEPTIEMBRE A LAS 21.30 HORAS SALIENDO DE TURNO DE MI LUGAR DE TRABAJO HOSPITAL METROPOLITANO (SOY KINESIOLOGO), ME ENCUENTRO CON MI AUTO EL CUAL ESTACIONE EN CALLES CERCANAS A ESTE... CON LA PARTE TRASERA DEL AUTO CHOCADA (MALETA + PARACHOQUES) Y VIDRIO QUEBRADO EN SU TOTALIDAD... PUSE LA CONSTANCIA EN FORMA OPORTUNA EN CARABINEROS Y EN MI SEGURO. 
ME ACERCO AL SEGURO DONDE LA ASEGURADORA EM DESIGNA UN LIQUIDADOR, ESTE EVALUA MI AUTO CON FOTOS Y RECHAZA EL SINIESTRO POR MOTIVOS QUE EN ESE MOMENTO NO QUISIERON DARME EN PERSONA, ESTABLECIENDO QUE ME ENVIARIAN LOS MOTIVOS DE RECHAZO EN UN CORREO MAX EN 48HRS, COSA QUE FUE RECIBIDO A LOS 6 DIAS Y CON COPIA AL SUPERVISOR DE LOS LIQUIDADORES, DEJANDO EN CLARO QUE SE ME HABIA ENVIADO EL CORREO EN EL TIEMPO ESTABLECIDO, COSA TOTALMENTE FALSA...

LA CARTA DE RECHAZO ESTABLECE QUE AL LIQUIDADOR NO LE PARECE MI VERSION DE LOS HECHOS, REALIZADA FRENTE A CARABINEROS COMO TESTIGO DE FE, CON LO QUE EL APRECIA EN EL VEHICULO AL MOMENTO DE LA EVALUACION DE MI VEHICULO.
COMO VEN EL RECHAZO ES POR UN OPINION TOTALMENTE SUBJETIVA Y BAJO LAS CONDICIONES DE LA POLIZA DEL SEGURO, ESTE SINIESTRO DEBIERA SER CUBIERTO.
POR LO TANTO, PUEDO DECIR QUE ESTOY CANCELANDO POR UN SERVICIO, EL CUAL NO SE ESTA BRINDANDO DE FORMA ADECUADA Y EN DONDE SE ESTA HACIENDO INCUMPLIMIENTO DE CONTRATO.

EL EVENTO HA IDO MAS ALLA, REALMENTE ESTE PROBLEMA ME HA AFECTADO PROFUNDAMENTE EN MI AMBITO LABORAL, SOY KINESIOLOGO DE PROFESION, TRABAJO EN LA UNIDAD DE PACIENTE CRITICO ADULTO EN HOSPITAL METROPOLITANO Y EN CLINICA ALEMANA, TAMBIEN TENGO ALGUNOS PACIENTES A DOMICILIO, LOS CUALES HAN SIDO LOS MAS PERJUDICADOS EN SU REHABILITACION, PUES MUCHAS VECES NO HE PODIDO LLEGAR A LA HORA ESTABLECIDA A SUS HOGARES POR PROBLEMAS DE MOVILIZACION.
COMO VEN SON MUCHOS LOS PROBLEMAS QUE ACARREA ESTE SINIESTRO, QUE SE PODRIA HABER REPARADO RAPIDAMENTE COMO SE ESTABLECE CUANDO TE OFRECEN EL PRODUCTO...




","+ QUE SE RESPETE LA POLIZA DEL SEGURO.
+ QUE SE REPARE MI AUTOMOVIL, CON LA EXCLUSIDAD DEL TALLER, SEGUN LO ESTABLECIDO EN EL CONTRATO.
+ IMDEMNIZACION DE MI PERSONA."
721614,APIA -Reclamo Seguros ,"Contraté un seguro automotriz por el cual pago una prima mensual de 1,1UF contratado inicialmente con Aseguradora Magallanes en abril de 2013, el cual se renovaba automáticamente los 26 de abril de cada año.
Este seguro lo pagaba mensualmente a través del sitio web de la compañía, al cual ingresaba con mi rut y correo electrónico, sin embargo, el 10 de marzo de 2017, al ingresar al sitio web para pagar mi cuota mensual, apareció un valor de 1,48 UF, el cual al consultar vía call center, me indicaron que era por la renovación de mi seguro.
Al ingresar al sitio unos días después mi cuota de 1,1 UF seguía impaga, y al consultar nuevamente me indicaron que había 2 pólizas a las cuales mi rut estaba asociado como pagador, uno en el cual yo era beneficiaria (por 1,1 UF mensual) y otro que tenía un beneficiario que no conozco y por el cual mi rut figura como pagador, sin embargo, yo jamás firmé nada y claramente había un error, generado al traspasar los datos de los seguros de Magallanes a la Compañía HDI. Realicé los pagos asociados a mi póliza de 1,1 UF para estar al día.
Estuve gestionando a través del call center y correos electrónicos con varias ejecutivas de HDI, para corregir el error, desvinculando mi rut al seguro que no correspondía y para que se me devolviera el dinero pagado al seguro que no me corresponde por 1,48 UF el día 10 de marzo de 2017 ($39.125).
Al no tener respuesta ni solución efectiva a mi solicitud, generé un reclamo formal a la HDI el día 5 de abril, al cual se le asignó el N° XX, que fue recepcionado por la Unidad Central de Soluciones de HDI seguros, y a la fecha no he tenido solución, ya que no se ha generado la devolución por el dinero que pagué a la póliza que no me correspondía pagar. Finalmente, renuncié a ese seguro, y contraté con otra compañía sin embargo, HDI aún no me devuelve el dinero y no han enviado ninguna explicación por la demora que han tenido en resolver mi caso.","Devolución de la prima asociada al seguro que no me corresponde y que pagué por error de HDI al asociar mi rut como pagador de un seguro que no me corresponde, por 1,48 UF, y que se desvincule mi rut a dicho seguro."
419328,APIA -Reclamo Seguros ,"EL DIA 14 DE ABRIL 2014 ENVIE MI REQUERIMIENTO A LA EMPRESA ASEGURADORA POR EL SISMO OCURRIDO EN IQUIQUE, HACIENDO VALER MI SEGURO DE SISMO E INCENDIO, RECIBI UNA RESPUESTA DE MI LIQUIDACION, QUE PARA MI NO FUE SATISFACTORIA , ASI QUE ENVIE UNA COTIZACION APARTE POR UNA CONSTRUCTORA CERTIFICADA EL DIA 23 DE MAYO, LUEGO EL DIA 2 DE JUNIO ME MANDAN UNA COPIA DEL ROL DEL DEPARTAMENTO PARA TENER CONOCIMIENTO DEL VALOR DE MI VIVIENDA EL CUAL LO VOY A VERIFICAR A SII Y ME DICE QUE DICHO ROL NO EXISTE, LUEGO MANDO UN CORREO EL 11 DE JULIO PARA QUE ME DEN RESPUESTAS Y SOLAMENTE me escriben que estan esperando la impugnacion y el dia de ayer me llego un segundo informe cobrando el de nuevo un deducible (que ya lo habian realizado en el primer informe) y ademas cobrando un deducible que no corresponde a mi vivienda ya que mi vivienda no sale mas de 2800UF.",Que me cobren solamente una vez el deducible y que sea acorde al valor de mi vivienda
274791,APIA -Reclamo Seguros ,"Solicite un Credito Hipotecario al Banco Consorsio para una propiedad que deseo comprar , este fue aprobado por dicha entidad y el seguro de desgravamen seria contratado en METLIFE. En dicha empresa se me solicito completar la Declaracion Personal de Salud, la cual complete con todos los datos ahi solicitados. Posterior a esto llega un mail a mi ejecutiva diciendo: Informo que DPS del asegurable se encuentra Rechazada, el motivo es, “No cumplir las políticas de riesgo”. Esto es debido a que el 2011 se me diagnostico el Virus de la Inmunodeficiencia Humana, que explicitamente se me preguntaba en dicha declaracion si yo poseia. Posterior a esto estuve averiguando y existe una circular sde la SVS (CIRCULAR N° 1751 FECHA: 2.6.2005) Soibre la exigencia de la Determinacion del VIH para seguro de desgravamen de credito hipotecario, el cual es obligatorio. Ahora no se uqe hacer debido a que se rechazo dicho seguro solo por dicha condicion y ese seguro es obligatorio (no puedo decidir no tomarlo)","Solicito se me conseda dicho seguro ya que sin el no se me dara el credito hipotecario, y que se haga valer la circular 1751"
637452,Reclamo Valores,"Hace prácticamente un año atrás (25 de septiembre de 2015), envíe a través de la página Web de esa Superintendencia de Valores y Seguros, carta que acompaño (Reclamo N°533336), la que aún no tiene respuesta.
En lo sustancial, mediante la carta en cuestión solicité verificar si los contratos de prestaciones de servicios que mantiene EMELARI con las distintas empresas de servicios controladas por CGE con una propiedad de más del 99%, se ajustan a condiciones de equidad, similares a las que habitualmente prevalecen en el mercado, y si los directores cumplieron a cabalidad con los artículos 39, 41, 42 y 48 de la Ley 18.046 sobre Sociedades Anónimas
",Se solicita  respuesta a carta de fecha 25 de septiembre de 2015 que se adjunta
537912,APIA -Reclamo Seguros ,"
El día 06 de junio presente la carta de despido para poner al tanto a BCI sobre la activación de mi seguro de cesantía asociado al crédito de consumo. El día 30 de junio lleve toda la documentación para el cobro del siniestro. 

El 30 de julio me llega la carta de la corredora indicando el pago del seguro, en conjunto con un correo de la ejecutiva de cta. del banco informando el pago. 

El día 20 de agosto recibo una llamada del banco por el NO pago de las cuotas del crédito, les indico que se activó mi seguro de cesantía y que eso cubre dos cuotas del préstamo.  ellos me indican que no se ha efectuado el pago. Llamo a la ejecutiva de cta. y me dice que debe haber un error ya que ella lo gestiono estando ok. 

El 05 de septiembre, nuevamente un llamado del banco y me dicen que no hay pago de las cuotas.  Yo les insisto que si existe el pago que favor revisen bien. 

Nunca me llegó un correo ni una llamada de la compañía diciendo que ello había cometido un error con el seguro. 
",Favor que se respete la carta de ellos con el pago y que se gentione como me lo informo la ejecutiva de ctas y la misma corredora. 
